,Winds,Angel Wars,Silver,GE,2,2,Y,,C, $0.25 ,, $-   ,,,0,"Holder may exchange an angel in battle with an angel in holder?s hand, territory, or Chamber of Angels.",,,,,,,,
,Wings,Angel Wars,Silver,GE,0,0,Pr,,C, $0.25 ,, $-   ,,,0,"Place this card on an angel.  While this card remains, that Hero is protected from capture, poison, and disease.",,,,,,,,
,Words of Discouragement,Angel Wars,Pale Green,EE,3,3,R,,R, $3.00 ,, $-   ,,,0,Opponent must return 3 cards from hand to top of draw pile.  Holder may play the next enhancement.,,,,,,,,
,Working Together,Angel Wars,M u l t i,GE,0,0,B,,R, $1.00 ,, $-   ,,,0,Hero may band to any Hero having the same biblical book reference as this Hero.,,,,,,,,
,Worldly Woman,Angel Wars,Crimson,EC,3,7,Im,,C, $0.25 ,, $-   ,,,0,"If a demon is in battle, character is immune to convert abilities this turn.",,,,,,,,
,Worshipping God,Angel Wars,Silver,GE,0,0,S,,C, $0.25 ,, $-   ,,,0,"Set a Hero aside. While set aside, holder?s covenants are protected from being discarded or deactivated by evil cards.",,,,,,,,
,Wounded,Angel Wars,Brown,EE,0,0,Pl,,C, $0.25 ,, $-   ,,,0,"Place this card on a Hero.  While this card is there, Hero?s abilities are decreased 0/5.  Cannot be prevented by a good card.",,,,,,,,
,A New Creation,Apostles,Gold,GE,0,0,C,,C, $0.25 ,, $-   ,,,0,Convert one human Evil Character to a red brigade hero,,,,,,,,
,A Roman Soldier's Faith,Apostles,Red,GE,3,3,H,,C, $0.25 ,, $-   ,,,0,Heal any Hero in play,,,,,,,,
,Alabaster Jar,Apostles,Blue,GE,4,3,Se,,C, $0.25 ,, $-   ,,,0,Holder may search draw pile for Potter's Field and put it in play,,,,,,,,
,Ananias,Apostles,Crimson,EC,4,5,B,,R, $0.25 ,, $-   ,,,0,"May band to Sapphira without being negated, interrupted, or prevented",,,,,,,,
,Ananias of Damascus,Apostles,Purple,GC,3,4,C,,C, $0.25 ,, $-   ,,,0,"Any Saul/Paul in play, ""repents"" and Saul becomes Paul.",,,,,,,,
,Andrew,Apostles,Red,GC,7,8,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Angel of Deliverance,Apostles,Silver,GC,5,6,A,,R, $1.00 ,, $-   ,,,0,"Hero has access to any site.  Any guards on the site are immediately prevented and discarded.  If Hero wins, Holder may return any Hero held captive at the site to players territory or count as a redeemed soul.",,,,,,,,
,Angel of Warning,Apostles,Silver,GC,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Angelic Guidance,Apostles,Silver,GE,0,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Angelic News,Apostles,Silver,GE,4,5,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Angelic Rebellion,Apostles,Crimson,EE,0,0,C,,R, $1.50 ,, $-   ,,,0,"One angel (excluding Michael, Captain of the Host, and Gabriel) ""falls"" and becomes a Crimson evil character.",,,,,,,,
,Angelic Visit,Apostles,Silver,GE,3,3,B,,C, $0.25 ,, $-   ,,,0,Cornelius may join the battle this turn,,,,,,,,
,Angry Mob,Apostles,Brown,EC,7,8,Y,,U, $2.00 ,, $-   ,,,0,"Spin card sideways (2 full rotations to count).  Top of card must be facing a player to count.  If not, spin again.  Targeted player turns all Heroes not in battle upside down and then mixes them up.  Pick one hero to discard.",,,,,,,,
,Apollos,Apostles,Gold,GC,9,8,#,,C, $0.25 ,, $-   ,,,0,Increase 2/2 when banded to Paul,,,,,,,,
,Aquila,Apostles,Blue,GC,5,7,#,,C, $0.25 ,, $-   ,,,0,Abilities are 7/9 if Priscilla is in the Field of Battle,,,,,,,,
,Archelaus,Apostles,Crimson,EC,6,8,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Attending Angel,Apostles,Silver,GC,6,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Authority of Peter,Apostles,Red,GE,0,0,D,,R, $0.25 ,, $-   ,,,0,Discard any demon or beast in play,,,,,,,,
,Banishment,Apostles,Gray,EE,0,0,T,,R, $0.25 ,, $-   ,,,0,"Take any demon prisoner and place in your Tartaros site.  If Tartaros is not in play, discard the demon.",,,,,,,,
,Bartholomew (Nathaniel),Apostles,Blue,GC,10,10,,,R, $0.75 ,, $-   ,,,0,,,,,,,,,
,Beaten,Apostles,Yellow,EE,0,0,#,,C, $0.25 ,, $-   ,,,0,"Select two N.T. Heroes to decrease 4/4 this turn.  If Hero is reduced to */0 or less, discard",,,,,,,,
,Benefiting from Troubles,Apostles,Blue,GE,0,0,Y,,C, $0.25 ,, $-   ,,,0,Redirect abilities (*/*) of one Evil Character in battle back on the Evil Character(s) in battle,,,,,,,,
,Betrayal,Apostles,Crimson,EE,1,1,#,,C, $0.25 ,, $-   ,,,0,All abilities (*/*) on good enhancements are worth half,,,,,,,,
,Blinding Light,Apostles,Green,GE,4,4,S,,C, $0.25 ,, $-   ,,,0,Set aside Saul/Paul for two turns.  On turn three he returns as the Hero Paul,,,,,,,,
,Burial Shroud,Apostles,,Artifact,,,Pr,,U, $5.00 ,, $-   ,,,0,Holder may not make a rescue attempt or be attacked.  May be used twice.,,,,,,,,
,Burning of Magic Books,Apostles,White,GE,1,1,#,,C, $0.25 ,, $-   ,,,0,All Evil Characters who are magicians or sorcerers decrease by half until discarded,,,,,,,,
,Casting Lots,Apostles,Black,EE,0,0,Y,,U, $2.00 ,, $-   ,,,0,"Pick one Artifact pile, turn face down and shuffle.  Replace Artifact pile.  Flip over top Artifact.  That Artifact is now active.  Effect of previous Artifact is negated.",,,,,,,,
,Chief Captain Lysias,Apostles,Yellow,EC,7,7,Y,,C, $0.25 ,, $-   ,,,0,"If Lysias successfully blocks, he may be placed on a N.T. site.  When rescue is attempted at the site, Lysias joins the blocker in battle",,,,,,,,
,Child of Great Wisdom,Apostles,White,GE,0,0,Ig,,C, $0.25 ,, $-   ,,,0,All Pharisees and Sadducees are ignored,,,,,,,,
,Christian Suing Another,Apostles,Crimson,EE,0,0,SB,,R, $0.25 ,, $-   ,,,0,Holder interrupts the battle and chooses a Hero in play to fight the rescuing Hero.  The loser is discarded.,,,,,,,,
,Controlling Demon,Apostles,Pale Green,EC,6,7,R,,C, $0.25 ,, $-   ,,,0,No Heroes may band this turn.  Any already banded must return to their territories,,,,,,,,
,Cross Beams of the Cross,Apostles,,Artifact,,,Y,,R, $0.25 ,, $-   ,,,0,No Beast may block while this Artifact is in play,,,,,,,,
,Crucify Him,Apostles,Brown,EE,0,0,D,,U, $2.00 ,, $-   ,,,0,Discard all activated artifacts in play.  The effect of all artifacts this turn are negated.,,,,,,,,
,Damascus,Apostles,Blue,site,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Deception Exposed,Apostles,Gold,GE,2,2,D,,C, $0.25 ,, $-   ,,,0,"Discard all Sapphira and Ananias cards in play.  Cannot be interrupted, negated, prevented, or redirected",,,,,,,,
,Deliverance,Apostles,Silver,GE,3,3,Y,,C, $0.25 ,, $-   ,,,0,"Release to owner's territory any Hero being held at any site that has the word ""Prison"" in the title",,,,,,,,
,Demas,Apostles,Crimson,EC,5,7,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Demetrius,Apostles,Blue,GC,3,3,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Demons in Chains,Apostles,White,GE,0,0,T,,C, $0.25 ,, $-   ,,,0,"Take any demon prisoner and place in your Tartaros site.  If Tartaros is not in play, discard the demon.",,,,,,,,
,Denial of Christ,Apostles,Yellow,EE,0,0,T,,R, $0.25 ,, $-   ,,,0,Take any human N.T. Hero prisoner and place in your land of bondage.  Hero is treated as a lost soul.,,,,,,,,
,Departed Wife,Apostles,Gray,EE,2,4,Y,,C, $0.25 ,, $-   ,,,0,Selected female Hero in play may not band to a male while she remains in play,,,,,,,,
,Desertion,Apostles,Yellow,EE,0,0,R,,C, $0.25 ,, $-   ,,,0,"No good banding cards can be played this turn, All heroes banded into battle must return to their territories",,,,,,,,
,Divination,Apostles,Pale Green,EE,7,0,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Divisions,Apostles,Brown,EE,0,0,#,,C, $0.25 ,, $-   ,,,0,All Heroes in battle decrease 2/2 until end of turn,,,,,,,,
,Divisions in the Church,Apostles,Gray,EE,0,0,R,,C, $0.25 ,, $-   ,,,0,N.T. Heroes may not enter battle this turn.  Any currently in battle must re-treat.  An O.T. Hero must be placed in battle or rescue attempt fails,,,,,,,,
,Drunkenness,Apostles,Pale Green,EE,0,0,#,,C, $0.25 ,, $-   ,,,0,All number enhancements on opponent's Hero(s) are added up and divided by two,,,,,,,,
,Elders of Jerusalem (Black),Apostles,White,GC,3,3,B,,C, $0.25 ,, $-   ,,,0,May band with Elders of Jerusalem. Banding may not be interrupted or prevented.,,,,,,,,
,Elders of Jerusalem (Orange),Apostles,White,GC,3,3,B,,C, $0.25 ,, $-   ,,,0,May band with Elders of Jerusalem. Banding may not be interrupted or prevented.,,,,,,,,
,Elders of Jerusalem (Purple),Apostles,White,GC,3,3,B,,C, $0.25 ,, $-   ,,,0,May band with Elders of Jerusalem. Banding may not be interrupted or prevented.,,,,,,,,
,Elymas (Bar-Jesus) the Sorcerer,Apostles,Gray,EC,5,8,D,,R, $1.00 ,, $-   ,,,0,Holder must discard a demon from holder's territory and may discard one Hero from each opponent's territory.,,,,,,,,
,Emperor Caius Caligula,Apostles,Pale Green,EC,10,4,D,,R, $0.25 ,, $-   ,,,0,Discard Herod Antipas and Herodias,,,,,,,,
,Emperor Claudius,Apostles,Yellow,EC,10,11,Im,,R, $2.00 ,, $-   ,,,0,Emperor Claudius is immune to N.T Heroes,,,,,,,,
,Emperor Nero,Apostles,Gray,EC,10,7,Im,,U, $6.00 ,, $-   ,,,0,Character is immune to lone Heroes.  Only a rescue attempt of 2 or more Heroes can be successful.  Discard all Roman sites in play.,,,,,,,,
,Emperor Tiberius,Apostles,Crimson,EC,10,7,T,,R, $0.25 ,, $-   ,,,0,Discard Pontius Pilate and take Herod Agrippa I prisoner and place in your land of bondage.  Treat as a Lost Soul.,,,,,,,,
,Entertaining Angels,Apostles,Gold,GE,2,3,B,,C, $0.25 ,, $-   ,,,0,Hero may band to any silver brigade hero,,,,,,,,
,Epaphras,Apostles,Red,GC,3,4,#,,C, $0.25 ,, $-   ,,,0,Hero's abilities are 5/7 if Paul is in the field of battle,,,,,,,,
,Epaphroditus,Apostles,Blue,GC,4,5,Y,,C, $0.25 ,, $-   ,,,0,"May use any enhancements that include ""Paul"" in the card title",,,,,,,,
,Ethiopian Treasurer,Apostles,Purple,GC,5,4,Y,,R, $1.00 ,, $-   ,,,0,Search own draw pile or discard pile for one Bible icon with no special abilities.  Holder may play the next enhancement card,,,,,,,,
,Eunice,Apostles,Gold,GC,3,3,B,,C, $0.25 ,, $-   ,,,0,May band to Timothy and gain 2/2,,,,,,,,
,Euodia,Apostles,Green,GC,5,5,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Face of Death,Apostles,Brown,EE,1,1,D,,C, $0.25 ,, $-   ,,,0,All Heroes currently poisoned or diseased are immediately discarded,,,,,,,,
,Facing Angry Mobs,Apostles,Yellow,EE,0,0,#,,C, $0.25 ,, $-   ,,,0,"If a N.T. Hero is in battle, all Evil Characters in battle gain 3/3 until end of turn",,,,,,,,
,Faith of Bartimaeus,Apostles,Purple,GE,3,3,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Faithfulness of Ananias,Apostles,Purple,GE,1,4,#,,C, $0.25 ,, $-   ,,,0,Ananias gains 1/4 until removed from the field of play,,,,,,,,
,Fishers of Men,Apostles,Gold,GE,0,0,C,,R, $0.25 ,, $-   ,,,0,Convert any human Evil Character to a Hero in the brigade color of your choice.,,,,,,,,
,Flogging,Apostles,Black,EE,0,0,#,,C, $0.25 ,, $-   ,,,0,Selected N.T. Hero and all number enhancements played on Hero this turn are worth half their value,,,,,,,,
,Foolish Boasting,Apostles,Brown,EE,3,3,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Four Squads of Four,Apostles,Gray,EC,10,10,,,R, $0.25 ,, $-   ,,,0,,,,,,,,,
,Gamaliel,Apostles,Red,GC,2,6,N,,C, $0.25 ,, $-   ,,,0,Interrupt and prevent one enhancement used by an evil Pharisee or Sadducee,,,,,,,,
,Generous Giving,Apostles,White,GE,4,3,#,,C, $0.25 ,, $-   ,,,0,Worth 8/6 if player immediately discards a good enhancement without using it,,,,,,,,
,Glad Tidings,Apostles,Silver,GE,1,4,N,,C, $0.25 ,, $-   ,,,0,No poison/disease cards may be used this turn.  Any already played are negated and discarded.,,,,,,,,
,God's Provision,Apostles,Purple,GE,*,*,#,,C, $0.25 ,, $-   ,,,0,Hero gains (*/*) to bring Hero to equal abilities (*/*) with Evil Character at this point in the battle.  Hero gains first strike ability,,,,,,,,
,Golgotha,Apostles,White,site,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Good Samaritan,Apostles,Gold,GC,2,4,Y,,C, $0.25 ,, $-   ,,,0,Holder may take Kindness from discard pile and place it in player's hand,,,,,,,,
,Governor Felix,Apostles,Brown,EC,6,8,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Great Mourning,Apostles,Brown,EE,0,0,Y,,U, $2.00 ,, $-   ,,,0,Opponent may not make a rescue attempt next turn,,,,,,,,
,Greek Philosophers,Apostles,Black,EC,4,7,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Greek Scholars,Apostles,Black,EC,3,7,#,,C, $0.25 ,, $-   ,,,0,Worth 7/9 when played against a N.T. Hero,,,,,,,,
,Guardian Angel,Apostles,Silver,GC,7,3,H,,C, $1.00 ,, $-   ,,,0,Heal any Hero in play,,,,,,,,
,Guardian of Your Souls,Apostles,Instant,Lamb,,,Y,,U, $15.00 ,, $-   ,,,0,"Place this card in your Land of Redemption.  Once there, redeemed Soul(s) in your Land of Redemption cannot Fall Away.",,,,,,,,
,Heavenly Trance,Apostles,Blue,GE,2,2,Y,,C, $0.25 ,, $-   ,,,0,"Player may look at the top card of one draw pile, then place it back on top and continue play",,,,,,,,
,Hermogenes,Apostles,Pale Green,EC,3,3,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Herod Agrippa I,Apostles,Crimson,EC,7,7,T,,C, $0.25 ,, $-   ,,,0,Discard James son of Zebedee and take Peter prisoner and place in your land of bondage.  Peter is treated as a lost soul,,,,,,,,
,Herod Agrippa II,Apostles,Yellow,EC,6,6,#,,C, $0.25 ,, $-   ,,,0,"If Herod Agrippa II blocks Paul, Paul's offense decreases by half",,,,,,,,
,Herod Antipas,Apostles,Yellow,EC,7,5,B,,C, $0.25 ,, $-   ,,,0,Discard John the Baptist.  May band to Herodias,,,,,,,,
,Herod Philip II,Apostles,Pale Green,EC,7,5,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Herod the Great,Apostles,Black,EC,8,9,R,,R, $0.50 ,, $-   ,,,0,No Heroes may band this turn.  Any already banded must return to their territories,,,,,,,,
,High Priest Annas,Apostles,Gray,EC,5,10,B,,C, $0.25 ,, $-   ,,,0,May bring all Pharisees and Sadducees in to battle.  Special ability may be used once per game,,,,,,,,
,High Priest Caiaphas,Apostles,Gray,EC,10,7,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Hostility,Apostles,Pale Green,EE,2,3,#,,R, $0.25 ,, $-   ,,,0,"On selected opponent's next rescue attempt, the opponent's first Hero entering the battle decreases 5/5 until end or turn.",,,,,,,,
,Household Idols,Apostles,,Artifact,,,Ig,,U, $5.00 ,, $-   ,,,0,Heroes may not band.  Good banding cards have no effect,,,,,,,,
,Human Wisdom,Apostles,Pale Green,EE,0,7,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Hypocrisy,Apostles,Black,EE,1,2,R,,C, $0.25 ,, $-   ,,,0,All N.T. Heroes retreat from battle unless Paul is in play,,,,,,,,
,Idolatry,Apostles,Gray,EE,3,4,D,,C, $0.25 ,, $-   ,,,0,Discard any Dragon Raid or New Jerusalem site in play,,,,,,,,
,James (half-brother of Jesus),Apostles,Purple,GC,10,9,A,,R, $1.50 ,, $-   ,,,0,Hero has access to Jerusalem site,,,,,,,,
,James Son of Alphaeus,Apostles,Green,GC,8,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,James Son of Zebedee,Apostles,Purple,GC,8,6,B,,C, $0.25 ,, $-   ,,,0,May band to John,,,,,,,,
,Jealousy,Apostles,Brown,EE,3,1,D,,C, $0.25 ,, $-   ,,,0,Discard any Dragon Raid or New Jerusalem site in play,,,,,,,,
,Jerusalem,Apostles,Gold,site,,,#,,C, $0.25 ,, $-   ,,,0,"While blocking a rescue attempt at this site, all Chief Priests, Pharisees, and Sadducess gain 1/1",,,,,,,,
,Joseph the Carpenter,Apostles,Blue,GC,5,6,Y,,C, $0.25 ,, $-   ,,,0,"If Joseph is about to be discarded, he may be placed instead in holder's Goshen for 2 turns, then returned to holder's territory",,,,,,,,
,Lacking Sleep,Apostles,Brown,EE,0,0,P,,R, $0.25 ,, $-   ,,,0,"Hero decreases 1/1 each turn until */1.  While Hero is Lacking Sleep, player must allow the opponent to play the first enhancement in battle.  Treat as a disease.",,,,,,,,
,Lay Down Your Life,Apostles,Blue,GE,0,0,Y,,C, $0.25 ,, $-   ,,,0,"If holder's Hero is about to be discarded, discard Hero.  Holder may place another Hero of the same brigade from his territory in to battle.  All previous enhancements stay in play.",,,,,,,,
,Lazarus,Apostles,Red,GC,4,5,Y,,R, $0.25 ,, $-   ,,,0,May use any enhancement that causes an Evil Character to repent,,,,,,,,
,Leading others Astray,Apostles,Black,EE,1,1,R,,C, $0.25 ,, $-   ,,,0,"If more than one Hero is in battle, the Hero with the lowest toughness must retreat",,,,,,,,
,Legion,Apostles,Gray,EC,5,8,B,,C, $1.00 ,, $-   ,,,0,Legion may band with Legion.  You may have up to 4 Legion cards per fifty in your deck.  Discard all Legion cards if Son of God is played.,,,,,,,,
,Leper Colony,Apostles,Silver,site,,,P,,C, $0.25 ,, $-   ,,,0,"Any human Hero held prisoner in this site contracts leprosy and loses 2/2 per round until Hero reaches */0 or less, discard Hero",,,,,,,,
,Liberating Angel,Apostles,Silver,GC,7,8,A,,C, $0.50 ,, $-   ,,,0,Hero has access to any site where a Hero is held prisoner as a lost soul,,,,,,,,
,Lois,Apostles,Purple,GC,2,2,B,,C, $0.25 ,, $-   ,,,0,Lois may band to Eunice and gains 2/2,,,,,,,,
,Lost Coin Found,Apostles,White,GE,2,3,Se,,C, $0.25 ,, $-   ,,,0,Holder may search discard pile for any good enhancement worth 3/3 or less,,,,,,,,
,Lost Soul (Acts 11:18),Apostles,,Lost Soul,,,Pr,,R, $2.00 ,, $-   ,,,0,This Lost Soul may only be rescued by a N. T. Hero.,,,,,,,,
,Lost Soul (Luke 15:13),Apostles,,Lost Soul,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Lost Soul (Luke 15:15-16),Apostles,,Lost Soul,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Lost Soul (Luke 16:20-21),Apostles,,Lost Soul,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Lost Soul (Mark 1:40),Apostles,,Lost Soul,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Luke,Apostles,Gold,GC,9,10,H,,C, $0.75 ,, $-   ,,,0,"Luke may heal one Hero or prevent one Hero, not himself, from being discarded",,,,,,,,
,Lycaonia,Apostles,Green,site,,,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Lystra,Apostles,Red,site,,,#,,C, $0.25 ,, $-   ,,,0,"While blocking a rescue attempt at this site, Angry Mob gains 3/3 and cannot be converted",,,,,,,,
,Massacre of Innocents,Apostles,Gray,EE,3,3,D,,C, $0.25 ,, $-   ,,,0,Discard all male heroes in play with a toughness of (*/3) or less,,,,,,,,
,Matthew (Levi),Apostles,Green,GC,7,7,F,,C, $0.25 ,, $-   ,,,0,Hero has first strike ability,,,,,,,,
,Matthias,Apostles,Gold,GC,7,7,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Men as Gods,Apostles,Gray,EE,3,4,D,,R, $1.00 ,, $-   ,,,0,Discard any activated Artifact.  The effect of the Artifact is negated,,,,,,,,
,Messenger of Satan,Apostles,Pale Green,EC,2,3,B,,C, $0.75 ,, $-   ,,,0,May band to any human Evil Character,,,,,,,,
,Miracle of Healing,Apostles,Blue,GE,2,5,H,,C, $0.25 ,, $-   ,,,0,Heal any Hero who has been poisoned or diseased,,,,,,,,
,Miraculous Catch,Apostles,Red,GE,3,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Miraculous Handkerchiefs,Apostles,,Artifact,,,Pr,,R, $1.50 ,, $-   ,,,0,"All Heroes in holder's territory and set-aside areas cannot be discarded.  Effects of enhancements cards, poisons, and diseases are delayed until Miraculous Handkerchiefs is removed.",,,,,,,,
,Narrow Escape,Apostles,White,GE,3,4,R,,C, $0.25 ,, $-   ,,,0,"Allow one Hero to retreat from battle unharmed.  Return one good enhancement, except this one, to player's hand",,,,,,,,
